"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Feature A - Story B","test/feature_test.dart","Sun May 25 11:45:54 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
"","21","always passed","test/groups_test.dart","Sun May 25 11:45:56 GMT 2025","passed","Sun May 25 11:45:56 GMT 2025","","single level group","",""
"","186","Component: FrostReceivedCard, Story: Default (variant: CI)","test/golden_test.dart","Sun May 25 11:45:58 GMT 2025","failed","Sun May 25 11:45:58 GMT 2025","","","",""
"This test has multiple links","6","links test","test/meta_test.dart","Sun May 25 11:45:54 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
"","179","Component: DiagramCard, Story: Default (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:58 GMT 2025","failed","Sun May 25 11:45:58 GMT 2025","","","",""
"","3","Feature B - Story A","test/feature_test.dart","Sun May 25 11:45:54 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
"","717","Component: FrostReceivedCard, Story: Default (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:57 GMT 2025","failed","Sun May 25 11:45:58 GMT 2025","","","",""
"","3","Feature B - Story B","test/feature_test.dart","Sun May 25 11:45:54 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
"","132","Component: ProfitCell, Story: Second (variant: CI)","test/golden_test.dart","Sun May 25 11:46:00 GMT 2025","failed","Sun May 25 11:46:00 GMT 2025","","","",""
"","159","Component: ProfitCell, Story: Default (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:59 GMT 2025","failed","Sun May 25 11:45:59 GMT 2025","","","",""
"","142","Component: ProfitCell, Story: Second (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:59 GMT 2025","failed","Sun May 25 11:46:00 GMT 2025","","","",""
"","169","Component: RatingReceivedCard, Story: Default (variant: CI)","test/golden_test.dart","Sun May 25 11:45:58 GMT 2025","failed","Sun May 25 11:45:58 GMT 2025","","","",""
"","33","Feature A - Story A","test/feature_test.dart","Sun May 25 11:45:53 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
"","31","Known: int.parse successfully parses ""2""","test/simple_test.dart","Sun May 25 11:45:55 GMT 2025","failed","Sun May 25 11:45:55 GMT 2025","","","",""
"","179","Component: RatingReceivedCard, Story: Default (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:58 GMT 2025","failed","Sun May 25 11:45:58 GMT 2025","","","",""
"","7","Muted: int.parse fails","test/simple_test.dart","Sun May 25 11:45:55 GMT 2025","failed","Sun May 25 11:45:55 GMT 2025","","","",""
"","4","Muted: int.parse successfully parses ""1""","test/simple_test.dart","Sun May 25 11:45:55 GMT 2025","passed","Sun May 25 11:45:55 GMT 2025","","","",""
"","9","Flaky and muted: int.parse successfully parses ""1""","test/simple_test.dart","Sun May 25 11:45:55 GMT 2025","failed","Sun May 25 11:45:55 GMT 2025","","","",""
"","2","always passed","test/groups_test.dart","Sun May 25 11:45:56 GMT 2025","passed","Sun May 25 11:45:56 GMT 2025","sublevel of two level group, another sublevel","three level group","",""
"","5","Flaky: int.parse successfully parses ""1""","test/simple_test.dart","Sun May 25 11:45:55 GMT 2025","passed","Sun May 25 11:45:55 GMT 2025","","","",""
"","178","Component: FrostBenefit, Story: Default (variant: Linux)","test/golden_test.dart","Sun May 25 11:45:58 GMT 2025","failed","Sun May 25 11:45:59 GMT 2025","","","",""
"This test has Severity: Severity.trivial","6","severity test","test/meta_test.dart","Sun May 25 11:45:54 GMT 2025","passed","Sun May 25 11:45:54 GMT 2025","","","",""
