"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test has Severity: Severity.trivial","4","severity test","test/meta_test.dart","Wed Nov 06 15:35:21 GMT 2024","passed","Wed Nov 06 15:35:21 GMT 2024","","","",""
"","32","Known: int.parse successfully parses ""2""","test/simple_test.dart","Wed Nov 06 15:35:20 GMT 2024","failed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"","110","Component: FrostBenefit, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","110","Component: DiagramCard, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:35:24 GMT 2024","passed","Wed Nov 06 15:35:24 GMT 2024","","","",""
"","4","Flaky: int.parse successfully parses ""1""","test/simple_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"","117","Component: FrostReceivedCard, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","147","Hello world","test/golden_test.dart","Wed Nov 06 15:35:22 GMT 2024","passed","Wed Nov 06 15:35:22 GMT 2024","","","",""
"","111","Component: FrostReceivedCard, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","3","Feature B - Story A","test/feature_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"","111","Component: ProfitCell, Story: Second (variant: CI)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","135","Component: FrostBenefit, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","5","always passed","test/groups_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","sublevel of two level group","two level group","",""
"","108","Component: RatingReceivedCard, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:35:23 GMT 2024","passed","Wed Nov 06 15:35:24 GMT 2024","","","",""
"","4","always passed","test/groups_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","composite group of groups and tests","",""
"","33","Feature A - Story A","test/feature_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"","558","Component: ProfitCell, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:35:22 GMT 2024","passed","Wed Nov 06 15:35:22 GMT 2024","","","",""
"","32","int.parse successfully parses ""1""","test/simple_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"# Test with description

Description can have multilines
","35","description test","test/meta_test.dart","Wed Nov 06 15:35:21 GMT 2024","passed","Wed Nov 06 15:35:21 GMT 2024","","","",""
"","2","always passed","test/groups_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","sublevel of two level group","composite group of groups and tests","",""
"","51","always passed","test/groups_test.dart","Wed Nov 06 15:35:19 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","single level group","",""
"","9","Muted: int.parse fails","test/simple_test.dart","Wed Nov 06 15:35:20 GMT 2024","failed","Wed Nov 06 15:35:20 GMT 2024","","","",""
"","141","Component: ProfitCell, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:35:22 GMT 2024","passed","Wed Nov 06 15:35:23 GMT 2024","","","",""
"","7","Feature A - Story B","test/feature_test.dart","Wed Nov 06 15:35:20 GMT 2024","passed","Wed Nov 06 15:35:20 GMT 2024","","","",""
