"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","Feature A - Story A","test/feature_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","","","",""
"","4","Flaky: int.parse successfully parses ""1""","test/simple_test.dart","Wed Nov 06 15:53:57 GMT 2024","passed","Wed Nov 06 15:53:57 GMT 2024","","","",""
"","3","Muted: int.parse successfully parses ""1""","test/simple_test.dart","Wed Nov 06 15:53:57 GMT 2024","passed","Wed Nov 06 15:53:57 GMT 2024","","","",""
"","104","Component: RatingReceivedCard, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:54:00 GMT 2024","passed","Wed Nov 06 15:54:00 GMT 2024","","","",""
"# Test with description

Description can have multilines
","32","description test","test/meta_test.dart","Wed Nov 06 15:53:57 GMT 2024","passed","Wed Nov 06 15:53:57 GMT 2024","","","",""
"","3","always passed","test/groups_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","sublevel of two level group, another sublevel","composite group of groups and tests","",""
"","6","Muted: int.parse fails","test/simple_test.dart","Wed Nov 06 15:53:57 GMT 2024","failed","Wed Nov 06 15:53:57 GMT 2024","","","",""
"","113","Component: FrostBenefit, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:54:00 GMT 2024","passed","Wed Nov 06 15:54:00 GMT 2024","","","",""
"","3","always passed","test/groups_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","sublevel of two level group","composite group of groups and tests","",""
"","5","Feature B - Story B","test/feature_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","","","",""
"","156","Component: RatingBenefit, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:53:59 GMT 2024","passed","Wed Nov 06 15:53:59 GMT 2024","","","",""
"","3","always passed","test/groups_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","","composite group of groups and tests","",""
"","114","Component: DiagramCard, Story: Default (variant: CI)","test/golden_test.dart","Wed Nov 06 15:54:00 GMT 2024","passed","Wed Nov 06 15:54:01 GMT 2024","","","",""
"","34","int.parse successfully parses ""1""","test/simple_test.dart","Wed Nov 06 15:53:57 GMT 2024","passed","Wed Nov 06 15:53:57 GMT 2024","","","",""
"","45","always passed","test/groups_test.dart","Wed Nov 06 15:53:56 GMT 2024","passed","Wed Nov 06 15:53:56 GMT 2024","","single level group","",""
"","545","Component: ProfitCell, Story: Default (variant: Linux)","test/golden_test.dart","Wed Nov 06 15:53:58 GMT 2024","passed","Wed Nov 06 15:53:59 GMT 2024","","","",""
"This test has Severity: Severity.trivial","3","severity test","test/meta_test.dart","Wed Nov 06 15:53:57 GMT 2024","passed","Wed Nov 06 15:53:57 GMT 2024","","","",""
